"","tx","membership","pvalue"
"2795","XM_005095727.2",0.266541012066185,0.0226417194897364
"2796","XM_005095729.2",-0.0328465114209192,0.782646879711433
"2797","XM_013081046.1",-0.0990233442724699,0.40456033505056
"2798","XM_013081051.1",-0.0856398570662329,0.471276772870587
"2799","XM_013081049.1",0.571164649056446,1.31421528128699e-07
"2800","XM_013081048.1",0.443545229714836,8.48679739111042e-05
"2801","XM_013081047.1",0.493365017576732,9.21084073534102e-06
"2802","XM_005095755.2",0.138695463053635,0.241909459515265
"2803","XM_005095756.2",-0.145603274142529,0.21902468052655
"2804","XM_005095757.2",0.236899136181863,0.0435958562499417
"2805","XM_005095759.2",0.263004312806991,0.0245722793515855
"2806","XM_005095758.2",0.0866575759724216,0.466003824191469
"2807","XM_005095766.2",0.107443944155677,0.36558203070747
"2808","XM_013081061.1",0.534238252389115,1.12780942275768e-06
"2809","XM_005095768.2",0.382851949619923,0.000828863470085437
"2810","XM_005095769.2",0.18129218965243,0.124789601151947
"2811","XM_005095771.2",-0.0973392789093452,0.412637629808083
"2812","XM_005095772.2",0.34170689654649,0.00308871035538065
"2813","XM_013081062.1",0.693669718958389,1.02468735891704e-11
"2814","XM_013081063.1",0.748842606551785,2.57975949931956e-14
"2815","XM_005095779.2",-0.330911439242818,0.00424250355537954
"2816","XR_220340.2",-0.555693568177644,3.3383819196411e-07
"2817","XM_013081071.1",-0.642532105293564,8.90122839606623e-10
"2818","XM_005095788.2",0.268509545545195,0.021624172617631
"2819","XM_005095793.2",0.129888705761672,0.273401501497478
"2820","XM_005095792.2",0.167128331365794,0.157579072734399
"2821","XR_220342.2",0.0597391938662607,0.615631605292434
"2822","XM_005095832.2",0.249896315023493,0.0329888900063456
"2823","XM_005095813.2",0.305506941997207,0.00857973666691432
"2824","XM_005095814.2",0.280163907963278,0.0163638575988976
"2825","XM_005095815.2",0.390926496435982,0.000627154254197885
"2826","XM_013081084.1",0.00834805866720903,0.944117269514608
"2827","XM_005095818.2",0.323107451419647,0.00530033675886545
"2828","XM_005095821.2",-0.508768278809232,4.30898395484258e-06
"2829","XM_005095822.2",0.15016447991422,0.204774497174659
"2830","XM_005095824.2",-0.791437872732977,7.84159575464697e-17
"2831","XM_005095825.2",0.367973628370571,0.00136060713651614
"2832","XM_013081096.1",0.160395117157303,0.175239799103144
"2833","XM_005095843.2",-0.645522075116155,7.0161161074339e-10
"2834","XM_005095845.2",0.0189908369688892,0.8732973369844
"2835","XM_005095848.2",0.895190805794451,1.26549630654166e-26
"2836","NM_001204711.1",0.603998709110937,1.53779889965349e-08
"2837","XM_005095849.2",0.281792872432011,0.0157244791339954
"2838","XM_005095868.2",0.0003561163214451,0.997614214879341
"2839","XM_005095850.2",-0.312377152313839,0.00713293487644447
"2840","XM_005095851.2",0.260205843184291,0.0261971557117004
"2841","XM_005095853.2",0.554772944557419,3.52359721837101e-07
"2842","XM_005095855.2",-0.355596778374022,0.00201940378865567
"2843","XM_005095858.2",0.247935559728353,0.0344347676136573
"2844","XR_001184740.1",-0.306634902595798,0.00832589196203759
"2845","XM_005095862.2",-0.604169228293467,1.51979125635687e-08
"2846","XM_005095861.2",-0.0163988440882667,0.890475376492178
"2847","XM_005095863.1",0.264273474827087,0.0238640192039806
"2848","XM_005095864.2",0.26859815632935,0.0215793006230188
"2849","XM_013081112.1",0.113494264121501,0.339045766494387
"2850","XM_013081103.1",0.0956576455818134,0.420795821595599
"2851","XM_013081104.1",0.0184790022218757,0.876685072960102
"2852","XM_013081113.1",0.382522953016689,0.000838209733764515
"2853","XM_005095875.2",0.239781918283503,0.041027723233201
"2854","XM_013081106.1",0.413662127516245,0.000275074718609551
"2855","XM_013081110.1",0.370521145320582,0.00125196187351005
"2856","XM_005095879.2",0.258985554670384,0.026933640497008
"2857","XM_005095882.2",-0.456072507174903,5.01340005231775e-05
"2858","XM_005095884.2",-0.330625837456769,0.00427763709320201
"2859","XM_005095885.2",-0.123536078039749,0.297750212270375
"2860","XM_005095887.2",-0.548428332375276,5.08976132983207e-07
"2861","XM_005095890.2",0.162184323554548,0.170411805810016
"2862","XM_013081117.1",0.417106156813725,0.00024153660173695
"2863","XM_005095891.2",0.372910908088177,0.00115723522425199
"2864","XM_005095897.2",-0.647275039995326,6.09500030406896e-10
"2865","XR_220349.2",-0.136460948619197,0.249652457100526
"2866","XR_001184742.1",0.320316603885231,0.00573171407479472
"2867","XM_005095917.2",0.611633732430324,9.01292932644174e-09
"2868","XM_005095922.2",0.117824255944556,0.320817657047033
"2869","XM_013081136.1",-0.190309552550049,0.106805900173114
"2870","XM_005095925.2",-0.473861295030651,2.28984331180015e-05
"2871","XM_013081137.1",0.729227510907469,2.55880518794084e-13
"2872","XM_013081123.1",-0.467190392477769,3.08777002687528e-05
"2873","XM_005095929.2",0.428499890043299,0.000155525113301731
"2874","XM_005095934.2",-0.144807305562902,0.22158117449981
"2875","XM_013081141.1",0.385468553011124,0.000757832069412157
"2876","XM_005095942.2",-0.108888548993288,0.35913361545147
"2877","XM_013081148.1",0.418494457009229,0.000229112509309829
"2878","XM_005095962.1",-0.423074283202375,0.000192169934008987
"2879","XM_005095964.2",0.761350016300674,5.33376173738471e-15
"2880","XM_013081155.1",0.12503173705241,0.291893828496126
"2881","XM_013081154.1",0.486918111002783,1.25231447493922e-05
"2882","XM_005095967.2",0.274941337669084,0.0185666666762602
"2883","XM_005095975.2",-0.0373837361658432,0.753518250156516
"2884","XM_013081158.1",0.408345803775717,0.000335301265735425
"2885","XM_005095979.2",-0.201613465273566,0.0871794776468776
"2886","XM_013081163.1",-0.213147059712532,0.0702082819768596
"2887","XM_013081165.1",-0.521313943729263,2.2570020436452e-06
"2888","XM_013081164.1",-0.505013484180447,5.20333529864854e-06
"2889","XM_005095987.2",-0.487286640767776,1.23072034541526e-05
"2890","XM_005095989.2",0.117871510490028,0.320622251358416
"2891","XM_005095988.2",0.0477005062623188,0.688606202299622
"2892","XM_013081179.1",-0.0813532084564741,0.493835897611764
"2893","XM_005096003.2",0.394175755699608,0.000559457256974837
"2894","XM_005096012.2",-0.0025751893877188,0.982748926139643
"2895","XM_013081181.1",0.0485792411216676,0.683172020813788
"2896","XM_005096015.2",0.60762386667302,1.19534488179479e-08
"2897","XM_013081174.1",0.173508349807807,0.142096283103337
"2898","XM_005096017.2",-0.425484955317187,0.000175005229980647
"2899","XM_013081184.1",0.426952783563409,0.00016525690266805
"2900","XM_005096039.2",-0.237115769760216,0.0433983589539557
"2901","XM_005096024.2",0.195711164953223,0.0970381672670666
"2902","XM_013081189.1",0.179148548830781,0.129386631848023
"2903","XM_005096045.2",0.399786577708139,0.00045804422156137
"2904","XM_005096044.2",0.348688550498452,0.00250057431977117
"2905","XM_005096048.2",0.274763732459368,0.0186458388925785
"2906","XM_013081195.1",0.844676157468298,5.9545868821067e-21
"2907","XM_013081197.1",0.223524406512186,0.0573074312085552
"2908","XM_005096052.2",-0.0749509485784746,0.528553451688856
"2909","XM_013081198.1",0.700485310779135,5.26729896336095e-12
"2910","XR_001184746.1",0.250778346776125,0.0323552548535523
"2911","XR_001184747.1",0.00214467455603277,0.985632589248374
"2912","XM_005096061.2",-0.61231770175394,8.58574673919492e-09
"2913","XM_013081202.1",-0.033394077818899,0.779114790487889
"2914","XM_013081204.1",-0.126282856020747,0.287053545771559
"2915","XM_013081209.1",-0.313830555436634,0.0068559188398956
"2916","XM_013081205.1",-0.312060138584052,0.00719464718686867
"2917","XM_005096090.2",0.00647133065361751,0.956666421634081
"2918","XM_005096089.2",-0.377318898330908,0.000999342161332741
"2919","XM_005096087.2",-0.253361603622881,0.0305579185301794
"2920","XM_005096085.2",-0.152497873371612,0.197745218986233
"2921","XM_005096091.2",-0.796622103416366,3.53316907979174e-17
"2922","XM_005096092.2",0.720696725680717,6.52960410463742e-13
"2923","XM_005096093.2",-0.54942078734253,4.80763674615191e-07
"2924","XM_005096095.2",-0.0856305772789929,0.47132500049532
"2925","XM_005096099.2",-0.414747113283782,0.000264074668876545
"2926","XM_005096096.2",-0.05722318703518,0.630608259821291
"2927","XM_005096102.2",-0.0421464568459925,0.723307690566495
"2928","XM_005096103.2",-0.191260543558353,0.105033041352455
"2929","XM_005096105.2",0.639555813020784,1.12516466459883e-09
"2930","XM_013081207.1",0.545109169393178,6.1510171578417e-07
"2931","XM_005096106.2",0.218653461269464,0.0630996207296606
"2932","XM_005096107.2",0.164616871356306,0.164005265712702
"2933","XM_005096109.2",-0.664403700310855,1.46658369728423e-10
"2934","XM_013081217.1",0.391113702420153,0.000623060092900655
"2935","XM_013081218.1",0.818005963394477,1.01576368279019e-18
"2936","XM_005096113.2",-0.245975160381019,0.0359329784110258
"2937","XM_005096114.2",-0.467117328464273,3.09779116312583e-05
"2938","XM_013081222.1",0.584600831011372,5.62087406297295e-08
"2939","XM_013081227.1",0.582537182594348,6.42007868012997e-08
"2940","XM_013081229.1",0.328930883160573,0.00449150610031918
"2941","XM_013081228.1",0.643356170574334,8.33830049362557e-10
"2942","XM_005096117.2",0.338563395121779,0.00339167090979544
"2943","XM_005096122.2",0.310217888700132,0.00756263970094557
"2944","XM_005096121.2",0.000290432655351634,0.998054258666714
"2945","XM_013081239.1",-0.607450437241356,1.20992531124169e-08
"2946","XM_013081248.1",-0.377591539908933,0.000990249474951796
"2947","XM_013081250.1",0.0782270909924539,0.510637225807933
"2948","XM_005096155.2",-0.122769805643679,0.300780180669691
"2949","XM_013081251.1",-0.523607757775112,1.99968532737037e-06
"2950","XM_005096161.1",-0.280999579168177,0.0160331134022065
"2951","XM_005096166.2",0.286696550407829,0.013927893948121
"2952","XM_005096162.2",-0.513526893699122,3.38192129200863e-06
"2953","XM_013081261.1",0.351944785332692,0.00226227608445417
"2954","XM_013081262.1",0.55343495366789,3.81015226806601e-07
"2955","XM_005096171.2",0.333075222190802,0.00398453901501458
"2956","XM_005096173.2",0.665683628748843,1.31358284036185e-10
"2957","XM_005096188.2",0.0906709014918139,0.445526098968228
"2958","XM_005096196.2",0.755472032173437,1.13198966517744e-14
"2959","XM_005096199.2",0.624006829509559,3.67673735402078e-09
"2960","XM_005096204.2",0.195138968491027,0.098038516151155
"2961","XM_005096205.2",0.178662775607,0.130446036432031
"2962","NM_001204626.1",-0.224712901295586,0.055961906733237
"2963","NM_001204654.1",0.10752486478971,0.36521895868266
"2964","XM_005096206.2",-0.0378709943488525,0.750409609766
"2965","XM_005096207.2",0.0790386468340767,0.50624759885383
"2966","NM_001204671.1",-0.564059357743038,2.0284759466522e-07
"2967","XM_005096210.2",-0.392949353762845,0.000584184657108794
"2968","XM_005096211.2",-0.718111691615505,8.61443780660328e-13
"2969","XM_005096212.2",0.534898694550477,1.08768156905281e-06
"2970","XM_005096251.2",-0.0335290869780161,0.778244593479271
"2971","XM_005096229.2",0.433853574078134,0.0001257771265505
"2972","XM_005096230.2",-0.113813920183334,0.337678286850847
"2973","XM_005096232.2",-0.449555878339118,6.60945249040386e-05
"2974","XM_013081284.1",0.332854590123575,0.00401018884471628
"2975","XM_013081286.1",-0.0578554380687004,0.626830441157082
"2976","XM_013081279.1",0.577790598543199,8.68626382427176e-08
"2977","XM_005096245.2",0.430859195630083,0.000141696326703861
"2978","XM_005096243.2",0.437929569546641,0.000106750725428507
"2979","XM_005096247.2",0.255827758375329,0.0289211036767973
"2980","XM_013081289.1",-0.376571266683397,0.00102466530726357
"2981","XM_005096250.2",0.18897913707896,0.109324927090322
"2982","XM_005096249.2",0.462226914076094,3.84163122868763e-05
"2983","XM_005096258.2",0.0241789385959335,0.839096747522198
"2984","XM_013081278.1",0.102139840713594,0.389859181255303
"2985","NM_001204737.1",0.0221117347761993,0.852692069708865
"2986","XM_013081297.1",0.0334116272343795,0.779001660970564
"2987","XM_013081298.1",-0.0852680493050173,0.473211164055822
"2988","XM_005096267.2",0.606955423580947,1.25247728220473e-08
"2989","XM_005096272.2",0.0836742849595542,0.48155121636912
"2990","XM_005096274.2",0.17096401271954,0.148127671988915
"2991","XM_005096277.2",-0.293978992272749,0.0115877550250969
"2992","XM_005096278.2",-0.254437350790998,0.0298346024144713
"2993","XM_005096280.2",0.257070281188148,0.0281248139899641
"2994","XM_005096285.2",-0.212948102627565,0.070476697312005
"2995","XM_005096283.2",0.257655371884903,0.0277563017874021
"2996","XM_005096281.2",0.396734043058661,0.000510918836699691
"2997","XM_013081309.1",0.748638723119262,2.64487355241101e-14
"2998","XM_013081323.1",-0.0820825516758037,0.489958133627919
"2999","XM_005096313.2",-0.415451615050123,0.00025714977101732
"3000","XM_005096317.2",-0.10144402155355,0.39311362598402
"3001","NM_001253763.1",0.241015309306261,0.0399679343712231
"3002","XM_005096321.2",0.558298402427297,2.86287067238322e-07
"3003","XM_013081335.1",0.208118122326203,0.0772494483483557
"3004","XM_013081316.1",-0.408534970067728,0.000332966138660395
"3005","NM_001204472.1",-0.150604539168742,0.203435408612604
"3006","XM_005096322.1",-0.71150707583135,1.72472183965812e-12
"3007","XM_005096323.1",-0.333535848095675,0.00393145778545955
"3008","XM_013081337.1",0.185310809179995,0.116508898729897
"3009","XM_013081341.1",0.771751615013101,1.33391004306106e-15
"3010","XM_013081342.1",-0.398497667518327,0.000479728775056191
"3011","XM_005096326.2",-0.165238609392495,0.162396684552077
"3012","XM_005096327.2",0.705244744717423,3.27290240545159e-12
"3013","XM_005096328.2",0.324690216343421,0.0050686644301522
"3014","XR_001184755.1",0.0993136771456322,0.403177225331963
"3015","XM_013081346.1",-0.0240099982463176,0.840206107603506
"3016","XM_005096329.2",0.185635436122174,0.115858880005243
"3017","XM_013081347.1",0.160209138208889,0.175747317488211
"3018","XM_013081348.1",0.0509937399504799,0.668323738513142
"3019","XM_013081317.1",-0.464936318986147,3.41122646287805e-05
"3020","NM_001256436.1",-0.557272963672606,3.04187068747555e-07
"3021","XM_013081357.1",0.757469080853978,8.78712503440099e-15
"3022","XM_005096364.2",-0.188945608268638,0.109388999736328
"3023","XM_005096347.2",-0.633404304236377,1.81176263598393e-09
"3024","XM_005096351.2",-0.557693051169966,2.96729848572467e-07
"3025","XM_005096352.2",0.200930138232497,0.0882786356824561
"3026","XM_005096353.2",0.513276437900195,3.42563122053438e-06
"3027","XM_005096367.2",-0.172932712875081,0.143444411767767
"3028","XM_005096358.2",0.148434551065054,0.210099404059651
"3029","XM_005096359.2",0.0385278228011088,0.746225411692936
"3030","XM_005096361.2",-0.582900180474765,6.27210664935525e-08
"3031","XM_005096362.2",0.387934821011696,0.000695992323839061
"3032","XM_013081354.1",0.292440518176819,0.0120514696636448
"3033","XM_013081364.1",0.348877358896275,0.00248616637993599
"3034","NM_001204614.1",0.405743432975019,0.000368984592474512
"3035","XM_013081365.1",-0.106454207234643,0.370040573713858
"3036","XM_005096383.2",0.296838594613338,0.0107668815018243
"3037","XM_005096384.2",0.239290675073121,0.0414562615002085
"3038","XM_005096385.2",-0.524690007763161,1.88809807764701e-06
"3039","XM_005096389.2",-0.160775680974038,0.174204614827652
"3040","XM_005096388.2",-0.365358535259653,0.00148091753579704
"3041","XM_005096428.2",0.0392595428517826,0.741572744691142
"3042","XM_005096390.2",0.642140394987767,9.18135009537472e-10
"3043","XM_013081374.1",0.506131625745958,4.92030693237548e-06
"3044","XM_013081376.1",0.331474934511412,0.00417393502903508
"3045","XM_013081377.1",-0.0387413622828163,0.744866669172764
"3046","XM_013081375.1",0.231315089458083,0.0489486276396516
"3047","XM_005096396.2",-0.668472953005689,1.03125988191021e-10
"3048","XM_005096401.2",-0.592910182046995,3.25998930338228e-08
"3049","XM_005096402.2",-0.184065450748094,0.119028584380664
"3050","XM_005096404.2",0.178607122746777,0.130567826959417
"3051","XM_005096405.2",-0.173759962835236,0.141510011056758
"3052","XM_013081384.1",-0.366098386480206,0.00144594255350609
"3053","XM_005096414.2",0.0173620722841938,0.884085417472293
"3054","XM_005096422.2",0.37774482277443,0.000985170419899238
"3055","XM_005096425.2",-0.520691621657423,2.33199917566221e-06
"3056","XM_013081394.1",0.00475554440862293,0.968148683764754
"3057","XM_013081393.1",-0.108655548764093,0.36016892031826
"3058","XM_005096437.2",-0.121175939920995,0.307146770526402
"3059","XM_005096439.2",0.0994077029081372,0.402729893325945
"3060","XM_005096440.2",0.111328286282285,0.348403167105344
"3061","XM_005096441.2",-0.455094846596719,5.22752139907453e-05
"3062","XM_005096447.2",-0.0793328434390673,0.50466112927877
"3063","XM_005096445.2",0.620262070881946,4.84294561218015e-09
"3064","XM_013081401.1",0.0787506272042119,0.507803242137064
"3065","XM_005096477.2",0.170635426245035,0.148920338719638
"3066","XM_005096478.2",0.0777386302153494,0.513288617720696
"3067","XM_005096448.2",0.0744124390145473,0.53152808171871
"3068","XM_013081403.1",0.395434876010757,0.000535066005933382
"3069","XM_013081405.1",0.0859442970665467,0.469696057672983
"3070","XM_013081412.1",-0.163049356892884,0.168112893430099
"3071","XM_005096454.2",0.116464295960965,0.32647394631581
"3072","XM_013081410.1",0.00840785102102879,0.943717661656656
"3073","XM_013081413.1",0.0984195322952502,0.407445699699444
"3074","XM_005096463.2",-0.562741369446763,2.19610369279943e-07
"3075","XM_013081418.1",-0.449275393621264,6.68771096795026e-05
"3076","XM_013081417.1",-0.228011393265602,0.0523620065513604
"3077","XM_005096466.2",0.347683213949992,0.00257855741007834
"3078","XM_005096468.2",0.0332010025902466,0.780359721133382
"3079","XM_005096471.2",0.847256467762401,3.44234233196792e-21
"3080","XM_005096473.2",0.074820044244943,0.529275779750375
"3081","XR_001184761.1",-0.112110307726482,0.345006336038971
"3082","XM_005096481.2",0.511930268744991,3.66978979822355e-06
"3083","XM_005096482.2",0.517603321468384,2.74008793133337e-06
"3084","XM_005096484.2",-0.126764602783777,0.285204004085794
"3085","XM_013081427.1",0.295136869679272,0.0112490507748814
"3086","XM_005096487.2",0.278546250584437,0.0170207918900965
"3087","XM_005096488.2",-0.169449294465108,0.151808084732508
"3088","XM_013081430.1",-0.162285246402802,0.170142411595838
"3089","XM_005096495.2",-0.482983888228282,1.50596592430462e-05
"3090","XM_005096494.2",0.0478928186053758,0.687415567148522
"3091","XM_005096500.1",-0.714728868216469,1.23226996982628e-12
"3092","XM_005096499.2",0.286710047627663,0.013923204603683
"3093","XM_005096502.2",0.143340853844003,0.226345760883623
"3094","XM_005096501.2",0.341940068890156,0.00306723102031605
"3095","XM_005096508.2",0.119578873549147,0.313613099164256
"3096","XM_005096507.2",0.0435254623237166,0.714636358041705
"3097","XM_005096506.2",0.370182041096476,0.00126595658507088
"3098","XM_013081442.1",0.00549470868559551,0.963201172376617
"3099","XM_005096510.2",-0.335351096401775,0.00372834020144523
"3100","XM_005096511.2",-0.45473749649949,5.30787975992808e-05
"3101","XM_005096512.2",0.426687011310014,0.000166984053600628
"3102","XM_005096514.2",-0.714168875956774,1.30685773597119e-12
"3103","XM_005096515.2",-0.46018081555512,4.19951949755912e-05
"3104","XM_013081443.1",0.71164835350314,1.6996437413473e-12
"3105","XM_013081447.1",0.167489081075417,0.156671560367948
"3106","XM_005096529.2",-0.260846650907145,0.0258172764285607
"3107","XM_005096533.2",0.323924929837737,0.00517953793785194
"3108","XM_005096531.2",0.241035677304039,0.0399506258216086
"3109","XM_013081453.1",0.141825995216851,0.231342264831411
"3110","XM_005096535.2",0.007339641728674,0.950858777695413
"3111","XM_005096536.2",0.290579213838426,0.0126339350429561
"3112","XM_005096537.2",0.341545340399886,0.00310367116984076
"3113","XM_005096543.2",0.561352660159613,2.38684805998608e-07
"3114","XM_005096544.2",0.0632945185167591,0.594733887963737
"3115","XM_013081459.1",0.537861816070237,9.23629142930291e-07
"3116","XM_013081460.1",0.282787573759364,0.01534472422709
"3117","NM_001204603.1",0.320874380793548,0.00564310206400238
"3118","XM_005096551.2",0.363992377053166,0.00154751059958743
"3119","XM_005096585.2",0.237657267042442,0.0429079282582807
"3120","XM_005096561.2",0.0518626067620684,0.663011082475357
"3121","XM_013081468.1",0.899236392153612,3.36006564962154e-27
"3122","XM_005096563.2",0.300160682444787,0.00987718688812314
"3123","XM_005096562.2",-0.751019173387659,1.97406397239106e-14
"3124","XM_005096589.2",0.710731974619358,1.86875101905645e-12
"3125","XM_005096566.2",-0.0249675811510335,0.833922236665599
"3126","XM_005096568.2",-0.187325108080264,0.112520507746462
"3127","XM_013081462.1",0.315333398335912,0.00657947065014533
"3128","XM_013081470.1",0.372707281529842,0.00116504640403836
"3129","XM_005096572.2",0.336766751107419,0.00357647042963
"3130","XM_005096579.2",0.72941926733462,2.5044705225808e-13
"3131","XM_013081475.1",0.164164334823189,0.165183449924642
"3132","XM_005096581.2",0.833801758208055,5.4000218380134e-20
"3133","XM_005096583.2",0.325572448801011,0.00494345756930116
"3134","XM_005096584.2",-0.660586530700575,2.0306653138506e-10
"3135","XM_013081478.1",-0.29220912564567,0.0121225885073322
"3136","XM_013081479.1",0.51570760342339,3.02284687208517e-06
"3137","XM_005096600.2",0.35873912540359,0.00182945259515292
"3138","XM_005096602.2",-0.271081379657776,0.0203536796708503
"3139","XM_013081496.1",-0.329078438080713,0.00447251801146551
"3140","XM_005096603.2",0.417115992795314,0.000241446444145755
"3141","XM_005096604.2",0.160989237234483,0.173625674750126
"3142","XM_005096613.2",0.190636883525673,0.106193081836493
"3143","XM_005096637.2",0.197253393458309,0.094381704641244
"3144","XM_005096616.2",0.00155309840676438,0.989595361209772
"3145","XM_005096617.1",-0.269967558289227,0.0208958647951993
"3146","XM_005096624.2",-0.0340610873789346,0.774818260641008
"3147","XM_005096621.2",0.532883110792615,1.21455015242034e-06
"3148","XM_005096639.2",-0.405452483529467,0.000372936782410999
"3149","XM_005096640.2",0.361094302801818,0.00169778811711723
"3150","XM_005096643.2",0.00918879693832659,0.938499706014657
"3151","XM_005096642.2",-0.412243884775275,0.000290087098688794
"3152","XM_005096645.2",0.31160060446655,0.00728493611029378
"3153","XM_005096644.2",0.0652757276853259,0.583228017012733
"3154","XM_005096648.2",-0.358217774474632,0.00185981119950521
"3155","XM_005096652.2",-0.530393232813947,1.39052147672551e-06
"3156","XM_005096653.2",0.32250294506914,0.00539125948664323
"3157","XM_005096656.2",-0.595663536523956,2.71231303483514e-08
"3158","XM_013081517.1",-0.414265016815691,0.000268911572714696
"3159","XM_013081503.1",-0.0856677553311022,0.47113179991728
"3160","XM_005096660.2",-0.16330589704374,0.167435513785953
"3161","XM_013081500.1",-0.0896601123865216,0.450635756984209
"3162","NM_001204721.1",0.082561505619892,0.48742038598834
"3163","XM_005096705.2",0.0316631739593493,0.79029493200207
"3164","XM_005096684.2",-0.320124933328974,0.00576244632984413
"3165","XM_005096686.2",-0.224008135008377,0.0567566467806927
"3166","XM_005096685.2",-0.0151236455255558,0.898945570667104
"3167","XM_005096689.2",-0.0364398869558594,0.759550974518153
"3168","XM_005096692.2",0.456027363863839,5.02310518468357e-05
"3169","XM_005096693.2",0.653364545553556,3.71145454871209e-10
"3170","XM_005096695.2",0.283055689068676,0.0152437257032795
"3171","XM_013081524.1",0.224623270420804,0.056062474048386
"3172","XM_005096697.2",0.46571206209318,3.29651373747079e-05
"3173","XM_005096699.2",0.889127844763489,8.3701107993009e-26
"3174","XM_013081541.1",0.106725122524347,0.368816887263653
"3175","XM_005096700.2",0.370492944755889,0.00125312034925728
"3176","XM_005096701.2",0.632062206308288,2.007389913498e-09
"3177","XM_005096702.2",0.403631133153405,0.000398570327261191
"3178","XM_013081525.1",0.0986077375494325,0.406545060178199
"3179","XM_005096722.2",0.793413181976075,5.80285867298425e-17
"3180","XM_005096723.2",-0.427070782981852,0.000164495354503635
"3181","XM_013081556.1",0.278464560804432,0.0170545585248235
"3182","XM_005096725.2",0.0028514385678688,0.980898675020738
"3183","XR_220383.2",-0.0109482952551591,0.926753270671203
"3184","XM_005096726.2",0.561649887957152,2.34475090653064e-07
"3185","XM_005096727.2",-0.694812197712979,9.17705314101637e-12
"3186","XM_005096728.2",0.140943496118026,0.234288128351164
"3187","XM_013081552.1",-0.0700871816518571,0.555717161138389
"3188","XM_005096745.2",-0.15222080259593,0.198570725995125
"3189","XM_005096733.2",-0.560347927494124,2.53450131364392e-07
"3190","XM_013081547.1",0.264742094519611,0.0236069218644868
"3191","XM_005096736.2",0.345435837116672,0.0027608059829969
"3192","XM_013081560.1",-0.569957616314591,1.41580092888651e-07
"3193","XM_005096751.2",0.617881794613915,5.75895081716276e-09
"3194","XM_005096739.2",0.39295831480037,0.000584000425274051
"3195","XM_005096740.2",0.281376961713351,0.0158856471725633
"3196","XM_013081563.1",-0.119708395670377,0.313085436688654
"3197","XM_013081565.1",-0.202675016551247,0.0854934020188407
"3198","XM_005096758.2",-0.285853630043441,0.0142234664719543
"3199","XM_005096761.2",0.090620827871292,0.445778463769189
"3200","XM_005096759.2",-0.324889351003362,0.00504016058428782
"3201","XM_005096760.2",-0.0712878665786219,0.548949890820026
"3202","XM_005096763.2",0.211777523042104,0.0720726652648606
"3203","XM_005096764.2",0.305267861912736,0.00863440243540956
"3204","XM_013081588.1",0.292175603287983,0.0121329217807282
"3205","XM_005096766.2",0.0552487131804832,0.642466727245675
"3206","XM_005096774.2",-0.0468932664386599,0.69361215983618
"3207","XM_013081597.1",-0.013032107220874,0.912862094152458
"3208","XM_013081599.1",0.113733717489174,0.338021065350683
"3209","XR_220386.2",-0.10397639331544,0.381346715737365
"3210","XM_013081605.1",0.0105743032047804,0.92924882508828
"3211","XM_013081606.1",-0.130569930246587,0.270871962291959
"3212","XM_005096777.1",-0.710744739692447,1.86628820489347e-12
"3213","XM_013081615.1",0.433222858149198,0.00012898626893426
"3214","XM_005096805.2",0.0685030543042408,0.564706099732119
"3215","XM_005096810.2",-0.0561275357565084,0.637177368314913
"3216","XM_005096812.2",-0.26598622214674,0.0229357447621954
"3217","XM_013081618.1",-0.0404447728599828,0.734056064696738
"3218","XM_005096808.2",0.0785658510271745,0.508802541195561
"3219","XM_005096809.2",-0.276345185452024,0.0179509339009618
"3220","NM_001204726.1",0.131506726163172,0.26741913937106
"3221","XM_005096815.2",0.795179009116928,4.42120469727994e-17
"3222","XM_013081625.1",-0.60786066689794,1.17570628331826e-08
"3223","XM_005096823.2",0.1966127803096,0.0954781379588861
"3224","XM_013081627.1",-0.3518261682035,0.0022705860607958
"3225","XM_013081628.1",-0.14859419217843,0.209603943106159
"3226","XR_220389.2",0.14339445753018,0.226170349599754
"3227","XR_001184772.1",0.188918502724557,0.109440818930674
"3228","XM_013081636.1",0.119050434070118,0.315771849566449
"3229","XM_005096836.2",0.28031320521251,0.0163043415457511
"3230","XM_013081639.1",0.233669850508489,0.0466290102699442
"3231","XM_013081640.1",0.50536310287452,5.11324007868348e-06
"3232","XM_005096839.2",0.486333030042818,1.28732537894271e-05
"3233","XM_013081644.1",0.150273726993251,0.204441477375669
"3234","XM_013081645.1",-0.21052474787265,0.0738126546383975
"3235","XM_013081635.1",-0.467855301023515,2.99794934673315e-05
"3236","XM_005096840.2",0.234807849192036,0.0455408835554934
"3237","XM_005096841.2",0.659392363199416,2.2461352817885e-10
"3238","XM_005096843.2",0.212385156664062,0.0712406397712788
"3239","XM_013081647.1",0.0659028683800396,0.579607181677828
"3240","XM_005096844.2",0.413064145572701,0.000281315404663091
"3241","XM_005096845.2",-0.563109113840098,2.14806024054364e-07
"3242","XM_013081649.1",0.392309685112845,0.000597473341281825
"3243","XM_013081634.1",-0.544395097326225,6.40510785065916e-07
"3244","XM_005096859.2",-0.674240835979622,6.20098591776313e-11
"3245","XM_005096860.2",-0.22900871797666,0.0513116416889352
"3246","XM_013081662.1",0.152407068511422,0.198015492588291
"3247","XM_005096861.2",0.296634087420698,0.0108238597486654
"3248","XM_005096862.2",-0.649534552070378,5.07696424452307e-10
"3249","XM_005096864.2",0.398938148712621,0.000472214955311029
